	SRR8437484	SRR8437482	SRR8437483	SRR8437481	SRR8437478	SRR8437479
HORVU.MOREX.r3.6HG0624990	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625080	570	955	630	428	620	546
HORVU.MOREX.r3.6HG0625100	698	523	474	534	451	675
HORVU.MOREX.r3.6HG0625110	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625140	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625150	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625190	252	236	191	176	268	253
HORVU.MOREX.r3.6HG0625200	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625230	2	12	10	11	1	2
HORVU.MOREX.r3.6HG0625240	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625260	149	56	79	110	92	96
HORVU.MOREX.r3.6HG0625280	46	21	18	157	34	46
HORVU.MOREX.r3.6HG0625300	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625320	481	1375	753	963	865	876
HORVU.MOREX.r3.6HG0625330	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625340	10	7	2	7	2	0
HORVU.MOREX.r3.6HG0625350	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625360	0	0	0	0	1	0
HORVU.MOREX.r3.6HG0625370	100	69	60	79	94	77
HORVU.MOREX.r3.6HG0625380	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625390	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625400	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625410	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625420	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625440	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625460	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625470	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625480	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625500	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625570	1050	2179	1093	1210	1505	1302
HORVU.MOREX.r3.6HG0625580	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625600	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625610	0	0	0	0	0	2
HORVU.MOREX.r3.6HG0625630	47	33	33	12	17	12
HORVU.MOREX.r3.6HG0625660	10	9	3	2	2	1
HORVU.MOREX.r3.6HG0625680	96	104	71	68	74	84
HORVU.MOREX.r3.6HG0625710	41	49	21	26	26	22
HORVU.MOREX.r3.6HG0625730	106	184	98	218	202	193
HORVU.MOREX.r3.6HG0625770	115	80	114	45	45	58
HORVU.MOREX.r3.6HG0625810	33	36	32	24	18	36
HORVU.MOREX.r3.6HG0625830	34	21	16	37	13	15
HORVU.MOREX.r3.6HG0625840	6945	6470	6014	4821	6127	5721
HORVU.MOREX.r3.6HG0625860	1910	2373	1565	2414	2012	2169
HORVU.MOREX.r3.6HG0625870	2565	1884	2532	2734	2359	2756
HORVU.MOREX.r3.6HG0625910	20	39	10	31	19	11
HORVU.MOREX.r3.6HG0625920	1	1	0	4	2	1
HORVU.MOREX.r3.6HG0625930	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625940	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625950	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625960	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625970	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0625980	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626000	1925	1616	1495	1076	1329	1381
HORVU.MOREX.r3.6HG0626020	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626030	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626040	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626050	165	199	222	174	104	172
HORVU.MOREX.r3.6HG0626070	488	1188	790	631	538	590
HORVU.MOREX.r3.6HG0626110	664	488	396	603	515	523
HORVU.MOREX.r3.6HG0626130	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626140	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626160	238	370	173	609	551	770
HORVU.MOREX.r3.6HG0626180	799	1088	805	919	915	907
HORVU.MOREX.r3.6HG0626190	6	0	4	10	0	1
HORVU.MOREX.r3.6HG0626200	36	0	6	46	6	12
HORVU.MOREX.r3.6HG0626230	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626240	0	1	0	0	0	1
HORVU.MOREX.r3.6HG0626330	366	493	244	471	372	541
HORVU.MOREX.r3.6HG0626350	429	307	379	299	271	368
HORVU.MOREX.r3.6HG0626360	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626380	8	0	6	10	11	12
HORVU.MOREX.r3.6HG0626390	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626420	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626440	7643	8182	7013	7223	8024	8450
HORVU.MOREX.r3.6HG0626450	93	47	47	48	40	67
HORVU.MOREX.r3.6HG0626460	189	228	85	258	107	128
HORVU.MOREX.r3.6HG0626470	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626480	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626520	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626540	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626550	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626560	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626610	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626650	3857	3000	2910	3238	2988	3687
HORVU.MOREX.r3.6HG0626670	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626680	1207	745	804	943	781	973
HORVU.MOREX.r3.6HG0626690	25674	39180	29067	28254	32985	40166
HORVU.MOREX.r3.6HG0626720	807	549	554	857	578	700
HORVU.MOREX.r3.6HG0626740	141	132	63	160	108	104
HORVU.MOREX.r3.6HG0626800	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626850	290	348	299	195	220	309
HORVU.MOREX.r3.6HG0626860	1310	1565	1063	1644	1324	1463
HORVU.MOREX.r3.6HG0626880	6	10	4	2	12	9
HORVU.MOREX.r3.6HG0626890	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0626930	254	172	164	294	210	252
HORVU.MOREX.r3.6HG0626940	1935	1368	1244	2096	1610	1852
HORVU.MOREX.r3.6HG0627000	0	4	6	0	0	0
HORVU.MOREX.r3.6HG0627010	0	12	0	9	5	5
HORVU.MOREX.r3.6HG0627020	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627040	5	2	1	0	2	3
HORVU.MOREX.r3.6HG0627060	33	24	10	6	10	22
HORVU.MOREX.r3.6HG0627070	869	1112	873	684	770	1105
HORVU.MOREX.r3.6HG0627080	2277	1777	2014	1346	1501	2113
HORVU.MOREX.r3.6HG0627090	2465	2577	2261	2168	2445	3122
HORVU.MOREX.r3.6HG0627100	222	150	120	145	136	175
HORVU.MOREX.r3.6HG0627110	216	299	145	261	400	367
HORVU.MOREX.r3.6HG0627120	3235	4993	2674	3119	3156	3603
HORVU.MOREX.r3.6HG0627150	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627200	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627220	1252	918	893	895	1032	1179
HORVU.MOREX.r3.6HG0627240	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627260	3906	2029	2036	6636	2483	3774
HORVU.MOREX.r3.6HG0627270	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627280	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627290	1471	1706	1413	1580	1395	1647
HORVU.MOREX.r3.6HG0627300	1576	1254	1057	1571	926	1313
HORVU.MOREX.r3.6HG0627340	93	32	22	154	16	77
HORVU.MOREX.r3.6HG0627350	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627360	0	0	1	0	0	0
HORVU.MOREX.r3.6HG0627370	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627380	3328	381	1365	3418	738	1653
HORVU.MOREX.r3.6HG0627410	13	4	0	5	2	4
HORVU.MOREX.r3.6HG0627420	0	2	0	0	0	0
HORVU.MOREX.r3.6HG0627430	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627440	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627460	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627470	6322	4438	4339	9480	5358	6739
HORVU.MOREX.r3.6HG0627480	4496	3803	4008	6816	3706	4712
HORVU.MOREX.r3.6HG0627500	0	0	0	0	0	2
HORVU.MOREX.r3.6HG0627530	1005	721	708	863	898	880
HORVU.MOREX.r3.6HG0627540	471	674	395	591	643	528
HORVU.MOREX.r3.6HG0627570	44	267	134	61	135	127
HORVU.MOREX.r3.6HG0627590	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627600	18	63	56	13	27	56
HORVU.MOREX.r3.6HG0627610	0	4	0	0	1	1
HORVU.MOREX.r3.6HG0627650	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627660	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627680	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627690	290	228	162	394	208	243
HORVU.MOREX.r3.6HG0627710	2	0	0	0	0	0
HORVU.MOREX.r3.6HG0627720	397	178	289	444	144	311
HORVU.MOREX.r3.6HG0627730	188	170	80	194	156	184
HORVU.MOREX.r3.6HG0627740	2085	2595	2186	3041	2020	2533
HORVU.MOREX.r3.6HG0627750	1883	1860	1561	2090	1781	1920
HORVU.MOREX.r3.6HG0627770	1625	1372	1342	1332	1191	1337
HORVU.MOREX.r3.6HG0627780	257	225	211	261	189	272
HORVU.MOREX.r3.6HG0627790	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627800	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627830	8	2	2	8	2	2
HORVU.MOREX.r3.6HG0627840	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627850	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627900	436	191	223	538	207	323
HORVU.MOREX.r3.6HG0627910	16	6	10	20	12	9
HORVU.MOREX.r3.6HG0627920	3042	2653	2510	3059	2823	3593
HORVU.MOREX.r3.6HG0627930	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627940	37	28	12	36	38	56
HORVU.MOREX.r3.6HG0627950	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0627960	770	1688	736	1237	1013	1181
HORVU.MOREX.r3.6HG0627970	558	339	318	560	294	481
HORVU.MOREX.r3.6HG0627980	270	339	248	282	428	634
HORVU.MOREX.r3.6HG0628010	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628030	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628040	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628050	0	0	2	0	0	0
HORVU.MOREX.r3.6HG0628070	483	334	397	494	238	452
HORVU.MOREX.r3.6HG0628090	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628110	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628120	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628130	16	20	12	28	17	14
HORVU.MOREX.r3.6HG0628180	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628210	0	0	0	0	0	2
HORVU.MOREX.r3.6HG0628240	1021	813	646	1061	809	902
HORVU.MOREX.r3.6HG0628250	0	0	1	2	2	8
HORVU.MOREX.r3.6HG0628260	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628270	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628300	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628320	69	37	62	64	41	42
HORVU.MOREX.r3.6HG0628330	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628340	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628360	2479	3362	2177	2959	2355	3551
HORVU.MOREX.r3.6HG0628380	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628390	19280	26436	19237	21153	16507	27723
HORVU.MOREX.r3.6HG0628400	0	1	4	2	0	0
HORVU.MOREX.r3.6HG0628410	2	2	0	0	0	0
HORVU.MOREX.r3.6HG0628430	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628440	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628480	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628490	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628500	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628510	1181	1196	789	830	926	918
HORVU.MOREX.r3.6HG0628530	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628540	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628580	3856	2545	3238	3139	2445	3428
HORVU.MOREX.r3.6HG0628590	8872	7614	7251	10357	7245	9078
HORVU.MOREX.r3.6HG0628610	853	1167	1073	1070	1317	1503
HORVU.MOREX.r3.6HG0628630	1599	1621	1877	1642	1595	1953
HORVU.MOREX.r3.6HG0628660	1101	886	850	1679	730	1019
HORVU.MOREX.r3.6HG0628670	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628680	0	0	0	0	2	0
HORVU.MOREX.r3.6HG0628690	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628700	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628710	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628740	27	44	26	13	18	24
HORVU.MOREX.r3.6HG0628760	0	0	1	0	0	4
HORVU.MOREX.r3.6HG0628790	145	105	85	94	109	107
HORVU.MOREX.r3.6HG0628800	78	48	52	51	67	56
HORVU.MOREX.r3.6HG0628820	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628830	314	207	237	221	282	296
HORVU.MOREX.r3.6HG0628840	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628850	3770	2381	2932	3360	2871	4387
HORVU.MOREX.r3.6HG0628860	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0628870	0	0	0	0	0	4
HORVU.MOREX.r3.6HG0628880	226	684	464	381	400	553
HORVU.MOREX.r3.6HG0628890	39	78	52	30	43	77
HORVU.MOREX.r3.6HG0628900	327	1273	313	611	522	663
HORVU.MOREX.r3.6HG0628910	1904	5160	2234	1929	2987	3358
HORVU.MOREX.r3.6HG0628920	2243	5513	2790	2272	3508	2777
HORVU.MOREX.r3.6HG0628930	5806	5723	5050	4582	4629	5328
HORVU.MOREX.r3.6HG0628940	474	363	312	540	341	512
HORVU.MOREX.r3.6HG0628960	387	259	268	357	270	393
HORVU.MOREX.r3.6HG0629000	0	4	0	0	4	0
HORVU.MOREX.r3.6HG0629060	479	1071	484	535	562	640
HORVU.MOREX.r3.6HG0629070	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629090	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629110	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629120	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629140	11	10	2	8	8	3
HORVU.MOREX.r3.6HG0629150	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629160	0	0	0	0	0	1
HORVU.MOREX.r3.6HG0629170	179	101	78	133	160	94
HORVU.MOREX.r3.6HG0629180	67	62	17	39	68	42
HORVU.MOREX.r3.6HG0629210	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629220	61	64	34	36	74	81
HORVU.MOREX.r3.6HG0629230	169	130	135	129	145	163
HORVU.MOREX.r3.6HG0629240	6	29	2	7	0	10
HORVU.MOREX.r3.6HG0629260	95582	72743	89799	56110	58324	86433
HORVU.MOREX.r3.6HG0629270	38	25	20	22	12	4
HORVU.MOREX.r3.6HG0629290	1245	1403	1274	853	891	1332
HORVU.MOREX.r3.6HG0629320	327	149	197	288	196	247
HORVU.MOREX.r3.6HG0629330	4740	12267	4147	8140	6392	7058
HORVU.MOREX.r3.6HG0629340	76	74	53	63	72	74
HORVU.MOREX.r3.6HG0629350	3248	3868	2793	3930	3437	3945
HORVU.MOREX.r3.6HG0629380	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629410	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629440	369	156	211	437	191	297
HORVU.MOREX.r3.6HG0629450	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629460	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629470	1	0	0	0	0	0
HORVU.MOREX.r3.6HG0629480	3	1	0	0	0	2
HORVU.MOREX.r3.6HG0629490	5	5	7	8	6	12
HORVU.MOREX.r3.6HG0629510	4626	3399	3198	4180	3701	4252
HORVU.MOREX.r3.6HG0629520	35	160	39	69	57	28
HORVU.MOREX.r3.6HG0629530	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629540	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629550	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629580	1632	1224	768	1757	1466	1567
HORVU.MOREX.r3.6HG0629600	0	1	0	0	0	0
HORVU.MOREX.r3.6HG0629650	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629660	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629670	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629680	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629700	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629710	651	500	399	537	487	464
HORVU.MOREX.r3.6HG0629730	167789	92598	155258	75753	120395	129158
HORVU.MOREX.r3.6HG0629740	2	5	2	2	2	5
HORVU.MOREX.r3.6HG0629760	1775	837	1051	1039	1066	1355
HORVU.MOREX.r3.6HG0629770	409	276	276	390	269	318
HORVU.MOREX.r3.6HG0629790	12312	5381	8265	8079	6278	8468
HORVU.MOREX.r3.6HG0629810	3180	4465	3790	2081	3468	3416
HORVU.MOREX.r3.6HG0629820	1015	903	839	1061	968	1226
HORVU.MOREX.r3.6HG0629830	359	393	292	409	325	322
HORVU.MOREX.r3.6HG0629840	95	76	92	19	45	76
HORVU.MOREX.r3.6HG0629860	216	185	152	199	156	208
HORVU.MOREX.r3.6HG0629870	16	16	9	15	7	14
HORVU.MOREX.r3.6HG0629880	4	2	0	2	12	8
HORVU.MOREX.r3.6HG0629910	0	0	0	5	0	1
HORVU.MOREX.r3.6HG0629930	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629950	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629960	1288	839	898	1232	1069	1276
HORVU.MOREX.r3.6HG0629970	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0629990	42	26	26	60	26	57
HORVU.MOREX.r3.6HG0630000	297	212	225	259	217	248
HORVU.MOREX.r3.6HG0630010	1608	1709	1093	1702	1302	1718
HORVU.MOREX.r3.6HG0630020	28	124	40	95	73	95
HORVU.MOREX.r3.6HG0630040	634	628	632	900	607	680
HORVU.MOREX.r3.6HG0630050	8742	13266	8883	7202	10378	9592
HORVU.MOREX.r3.6HG0630070	2427	1721	1906	2977	1862	2463
HORVU.MOREX.r3.6HG0630080	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630100	4	7	6	6	11	4
HORVU.MOREX.r3.6HG0630110	579	490	540	507	504	611
HORVU.MOREX.r3.6HG0630120	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630150	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630200	1201	811	697	1309	731	1013
HORVU.MOREX.r3.6HG0630210	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630240	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630250	67	63	36	47	39	116
HORVU.MOREX.r3.6HG0630260	5378	4394	4321	5265	4754	5660
HORVU.MOREX.r3.6HG0630270	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630280	595	422	390	592	411	610
HORVU.MOREX.r3.6HG0630340	6	4	4	3	1	3
HORVU.MOREX.r3.6HG0630350	9	10	6	19	11	12
HORVU.MOREX.r3.6HG0630360	248	151	194	327	177	242
HORVU.MOREX.r3.6HG0630390	3	22	8	18	9	7
HORVU.MOREX.r3.6HG0630410	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630420	346	315	350	405	352	404
HORVU.MOREX.r3.6HG0630450	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630480	0	2	0	2	2	0
HORVU.MOREX.r3.6HG0630490	88	75	67	90	73	88
HORVU.MOREX.r3.6HG0630500	1090	688	677	685	701	997
HORVU.MOREX.r3.6HG0630510	1746	1263	1324	1248	1098	1477
HORVU.MOREX.r3.6HG0630520	0	2	0	0	0	4
HORVU.MOREX.r3.6HG0630540	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630550	2676	2181	1844	3622	2385	2766
HORVU.MOREX.r3.6HG0630560	2737	3359	2345	3362	2953	3397
HORVU.MOREX.r3.6HG0630570	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630580	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630590	890	1037	865	823	875	961
HORVU.MOREX.r3.6HG0630600	7224	5096	5139	5133	5111	6319
HORVU.MOREX.r3.6HG0630610	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630620	34	24	18	16	32	49
HORVU.MOREX.r3.6HG0630630	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630640	9715	8573	7446	9890	8623	10944
HORVU.MOREX.r3.6HG0630650	482	814	742	380	573	785
HORVU.MOREX.r3.6HG0630660	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630670	1119	698	705	1837	748	1179
HORVU.MOREX.r3.6HG0630680	182	196	172	165	229	266
HORVU.MOREX.r3.6HG0630710	30	9	6	17	12	19
HORVU.MOREX.r3.6HG0630750	7	13	2	17	3	18
HORVU.MOREX.r3.6HG0630760	3	2	1	2	1	5
HORVU.MOREX.r3.6HG0630790	320	205	170	529	203	257
HORVU.MOREX.r3.6HG0630800	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0630880	251	328	222	240	274	350
HORVU.MOREX.r3.6HG0630890	165	277	120	139	218	214
HORVU.MOREX.r3.6HG0630900	720	412	329	1569	346	594
HORVU.MOREX.r3.6HG0630920	269	48	98	362	84	155
HORVU.MOREX.r3.6HG0630950	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631040	3215	1852	2252	1262	1768	2531
HORVU.MOREX.r3.6HG0631050	0	2	0	0	4	0
HORVU.MOREX.r3.6HG0631070	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631080	2619	1874	1824	2082	1808	2118
HORVU.MOREX.r3.6HG0631090	20960	33405	22995	18894	27529	27824
HORVU.MOREX.r3.6HG0631110	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631130	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631190	1075	1070	935	1014	1007	1144
HORVU.MOREX.r3.6HG0631210	2026	1741	1753	2296	1645	2051
HORVU.MOREX.r3.6HG0631250	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631280	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631290	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631310	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631330	2	3	3	0	4	3
HORVU.MOREX.r3.6HG0631340	272	259	232	246	213	248
HORVU.MOREX.r3.6HG0631350	104	6	36	190	32	102
HORVU.MOREX.r3.6HG0631360	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631370	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631390	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631400	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631410	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631420	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631440	529	465	461	574	426	661
HORVU.MOREX.r3.6HG0631450	1424	892	1154	1363	1113	1491
HORVU.MOREX.r3.6HG0631490	532	1020	714	431	696	548
HORVU.MOREX.r3.6HG0631520	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631530	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631560	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631570	12	8	4	10	9	10
HORVU.MOREX.r3.6HG0631580	441	363	244	451	271	402
HORVU.MOREX.r3.6HG0631600	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631630	766	560	526	729	618	681
HORVU.MOREX.r3.6HG0631640	1263	1466	1483	841	1029	1090
HORVU.MOREX.r3.6HG0631650	3	6	10	0	2	3
HORVU.MOREX.r3.6HG0631660	1648	2188	1332	1171	2025	2239
HORVU.MOREX.r3.6HG0631680	1397	1272	669	1163	960	1154
HORVU.MOREX.r3.6HG0631700	110343	139300	132320	99748	127476	143847
HORVU.MOREX.r3.6HG0631710	27611	31410	23925	22747	23801	29179
HORVU.MOREX.r3.6HG0631730	6	8	8	4	7	5
HORVU.MOREX.r3.6HG0631760	1174	733	899	622	776	958
HORVU.MOREX.r3.6HG0631770	907	568	631	907	698	889
HORVU.MOREX.r3.6HG0631780	6	39	16	10	13	13
HORVU.MOREX.r3.6HG0631810	2545	2579	1666	2462	2292	2347
HORVU.MOREX.r3.6HG0631820	2898	2488	2081	3192	2252	2923
HORVU.MOREX.r3.6HG0631830	240	103	122	152	84	115
HORVU.MOREX.r3.6HG0631840	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631850	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631870	0	3	2	0	0	2
HORVU.MOREX.r3.6HG0631900	1054	809	737	1138	743	1003
HORVU.MOREX.r3.6HG0631910	621	557	517	598	527	677
HORVU.MOREX.r3.6HG0631930	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631940	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631950	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631960	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631970	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0631980	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0632000	83	62	85	67	54	42
HORVU.MOREX.r3.6HG0632030	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0632060	932	469	514	660	478	595
HORVU.MOREX.r3.6HG0632070	152	28	60	193	32	88
HORVU.MOREX.r3.6HG0632080	312	310	208	420	254	304
HORVU.MOREX.r3.6HG0632090	240	216	233	233	319	244
HORVU.MOREX.r3.6HG0632110	16	21	20	8	30	18
HORVU.MOREX.r3.6HG0632140	383	217	302	332	279	379
HORVU.MOREX.r3.6HG0632170	55	36	38	56	53	81
HORVU.MOREX.r3.6HG0632190	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0632210	1325	643	1126	728	738	1065
HORVU.MOREX.r3.6HG0632230	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0632270	117	37	42	118	90	108
HORVU.MOREX.r3.6HG0632320	193	64	92	255	125	164
HORVU.MOREX.r3.6HG0632350	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0632360	515	397	351	664	541	609
HORVU.MOREX.r3.6HG0632370	678	484	488	606	502	611
HORVU.MOREX.r3.6HG0632380	3721	2718	2396	3821	3149	3324
HORVU.MOREX.r3.6HG0632390	60	94	38	66	75	81
HORVU.MOREX.r3.6HG0632400	107	65	49	80	39	108
HORVU.MOREX.r3.6HG0632410	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0632420	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0632430	11	4	4	14	4	0
HORVU.MOREX.r3.6HG0632460	0	0	0	1	0	0
HORVU.MOREX.r3.6HG0632470	1	0	0	0	0	0
HORVU.MOREX.r3.6HG0632480	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0632520	4	0	2	1	1	1
HORVU.MOREX.r3.6HG0632530	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0632550	0	0	0	0	0	0
HORVU.MOREX.r3.6HG0632570	0	0	0	0	0	0
